"Time Domain Body Activity  Average-X"	"Time Domain Body Activity  Average-Y"	"Time Domain Body Activity  Average-Z"	"Time Domain Gravity Activity  Average-X"	"Time Domain Gravity Activity  Average-Y"	"Time Domain Gravity Activity  Average-Z"	"Time Domain Body Activity Jerk Average-X"	"Time Domain Body Activity Jerk Average-Y"	"Time Domain Body Activity Jerk Average-Z"	"Time Domain Body Activity Mag Average"	"Time Domain Gravity Activity Mag Average"	"Time Domain Body Activity JerkMag Average"	"Frequency Domain Body Activity  Average-X"	"Frequency Domain Body Activity  Average-Y"	"Frequency Domain Body Activity  Average-Z"	"Frequency Domain Body Activity Jerk Average-X"	"Frequency Domain Body Activity Jerk Average-Y"	"Frequency Domain Body Activity Jerk Average-Z"	"Frequency Domain Body Activity Mag Average"	"Frequency Domain BodyBody Activity JerkMag Average"
0.29615417	0.001623784	-0.092978378	0.93416469	-0.21668373	-0.18118107	0.070941485	0.016902838	0.0027751304	-0.95639855	-0.95639855	-0.97381361	-0.9819824	-0.94095752	-0.96411297	-0.97920191	-0.95750995	-0.97057873	-0.96844808	-0.96882239
0.28366213	-0.013454425	-0.095488329	0.93955825	-0.20705915	-0.17344713	0.072223693	-0.0037476639	-0.039029178	-0.9572062	-0.9572062	-0.98253968	-0.98980696	-0.94133922	-0.95892106	-0.98828608	-0.96789575	-0.9845633	-0.9700412	-0.98282411
0.28019111	-0.014433554	-0.10449435	0.94153102	-0.2048531	-0.1680143	0.082427903	0.023253995	-0.005738471	-0.95509135	-0.95509135	-0.97931937	-0.98270391	-0.93821212	-0.96264189	-0.98082828	-0.96085942	-0.98172166	-0.9657394	-0.97336117
0.28249735	-0.0029268579	-0.10698406	0.94266529	-0.20182228	-0.16711709	0.077946103	-0.0058774711	0.015816376	-0.96352181	-0.96352181	-0.97449865	-0.98439661	-0.95115208	-0.96256002	-0.98099128	-0.95705984	-0.9733331	-0.9656862	-0.96873148
0.27419605	-0.023026476	-0.11843667	0.94442445	-0.19465494	-0.16715417	0.070989503	-0.0076753633	-0.016256364	-0.96184913	-0.96184913	-0.97847794	-0.98803818	-0.94654112	-0.96685426	-0.98539241	-0.96703036	-0.97483893	-0.97029166	-0.97650049
0.26894842	-0.029440665	-0.12245035	0.94316981	-0.19878284	-0.17106578	0.073754272	0.039846389	0.0019331829	-0.97127189	-0.97127189	-0.98738126	-0.99122534	-0.95259677	-0.98293295	-0.98844097	-0.97665554	-0.98761111	-0.98031325	-0.98650996
0.2763013	-0.027374944	-0.10045733	0.94040808	-0.20527814	-0.17576727	0.086065087	0.010652227	0.012209701	-0.96157699	-0.96157699	-0.98083854	-0.97957918	-0.94658592	-0.96965819	-0.97592425	-0.97203693	-0.98351653	-0.96483061	-0.97566497
0.2787184	-0.020215996	-0.1060647	0.9396664	-0.21015412	-0.17364786	0.076533466	0.0073749121	-0.0028323834	-0.9425041	-0.9425041	-0.96465079	-0.96893082	-0.92236697	-0.95517001	-0.96082907	-0.95473428	-0.97112814	-0.94976806	-0.95948893
0.27881268	-0.0077250682	-0.10696917	0.94006838	-0.21281803	-0.17187549	0.068390947	0.020135472	-0.002159176	-0.9627238	-0.9627238	-0.97192742	-0.9748724	-0.93947719	-0.96097149	-0.96802597	-0.95622539	-0.97450582	-0.9627606	-0.96397761
0.27797071	-0.018318954	-0.10635519	0.94093825	-0.20871538	-0.17117258	0.07568685	0.0019963165	0.019827088	-0.98255384	-0.98255384	-0.98957391	-0.99281022	-0.98096154	-0.97362897	-0.99183769	-0.98426134	-0.98438834	-0.98916735	-0.98775719
0.27609011	-0.017066258	-0.1193845	0.9409762	-0.20799937	-0.17127098	0.074032362	0.0018994169	-0.0057370327	-0.98571664	-0.98571664	-0.98997776	-0.99311435	-0.98180186	-0.98061996	-0.99285765	-0.98739412	-0.98589736	-0.98966556	-0.99106309
0.27371816	-0.019896076	-0.12113467	0.94027911	-0.20812189	-0.17454536	0.072396387	-0.0022982561	-0.013487463	-0.98432411	-0.98432411	-0.99017134	-0.99222977	-0.97490713	-0.98103257	-0.99254727	-0.98473041	-0.98783577	-0.98512341	-0.99206315
0.27544604	-0.021342876	-0.10851555	0.93910219	-0.21001766	-0.17916556	0.070380468	0.024938069	0.0076043507	-0.9810894	-0.9810894	-0.99086249	-0.99167933	-0.97946531	-0.98317496	-0.99005633	-0.98586753	-0.99131827	-0.98582107	-0.99225334
0.28214895	-0.014535416	-0.098543572	0.93825859	-0.2125666	-0.18011744	0.080264981	0.024208979	0.0077944671	-0.98750166	-0.98750166	-0.99032291	-0.99000127	-0.97699385	-0.98930636	-0.98864062	-0.9839778	-0.99376177	-0.98562681	-0.9910963
0.27811055	-0.015569642	-0.11305256	0.93936061	-0.21115892	-0.17729547	0.081731363	0.0022816325	-0.013000184	-0.99296745	-0.99296745	-0.99212152	-0.99247526	-0.98223557	-0.99028521	-0.99005869	-0.98499261	-0.99303634	-0.9916795	-0.99313472
0.27198091	-0.019205526	-0.11722341	0.93961507	-0.21004784	-0.17872684	0.074691066	0.0034053925	-0.0090609929	-0.9928381	-0.9928381	-0.99218723	-0.99665802	-0.98562041	-0.98951946	-0.99383326	-0.99045633	-0.98740799	-0.99236148	-0.99165194
0.27804433	-0.017069998	-0.1009609	0.9382433	-0.2112289	-0.1816258	0.075602903	0.017550749	0.0038569236	-0.98440588	-0.98440588	-0.989328	-0.99436942	-0.97077093	-0.98194018	-0.9922759	-0.98282057	-0.98758722	-0.98218897	-0.9891806
0.27916441	-0.016397819	-0.10861821	0.9382839	-0.21136287	-0.17977252	0.076037666	0.0071886545	-0.0071738663	-0.97426339	-0.97426339	-0.98610452	-0.99208589	-0.96380141	-0.97438016	-0.99131033	-0.97828061	-0.98351734	-0.97817311	-0.98681968
0.29783418	-0.008706012	-0.092799345	0.9078195	-0.25099309	-0.23575706	0.046428271	-0.050043214	-0.07846419	-0.93081828	-0.93081828	-0.97840047	-0.96012347	-0.90424109	-0.90131798	-0.98259556	-0.96879814	-0.98054281	-0.87662308	-0.9803527
0.27539507	-0.015398298	-0.10636028	0.91747475	-0.2430257	-0.22504795	0.08376571	0.019901654	0.020020043	-0.97462863	-0.97462863	-0.98969804	-0.98706229	-0.97331385	-0.972352	-0.99186855	-0.98304707	-0.98625906	-0.97940797	-0.9896127
0.28844551	-0.0097166587	-0.095013976	0.91665926	-0.2425539	-0.22521555	0.074866279	0.017325881	-0.013762443	-0.98504071	-0.98504071	-0.99212998	-0.99512101	-0.98892966	-0.98384798	-0.99392813	-0.98944449	-0.98839803	-0.98927285	-0.99413339
0.27528603	-0.016335063	-0.11613433	0.91998911	-0.23852349	-0.22094993	0.074845566	0.0022983541	-0.015706433	-0.99081485	-0.99081485	-0.99044456	-0.99254594	-0.9861866	-0.98216432	-0.99152703	-0.99000178	-0.98612443	-0.98883814	-0.99019681
0.27529461	-0.019225371	-0.11140386	0.91944428	-0.23815437	-0.22324211	0.076881801	0.0085611521	0.0044277086	-0.9901383	-0.9901383	-0.98847011	-0.99059856	-0.98706108	-0.98122059	-0.98948095	-0.98817607	-0.98326532	-0.98489413	-0.98813535
0.28276975	-0.014394167	-0.098518921	0.91901571	-0.2389191	-0.22401851	0.080529756	0.023315869	0.015106189	-0.99119971	-0.99119971	-0.98735926	-0.99320466	-0.98221803	-0.98481267	-0.99104273	-0.98536285	-0.98278961	-0.98602034	-0.98720359
0.28229553	-0.012400585	-0.10235789	0.92087645	-0.23701047	-0.22050033	0.075454447	0.0053424287	-0.0051983129	-0.99201747	-0.99201747	-0.9883037	-0.99365877	-0.98414506	-0.98944843	-0.99087303	-0.98553361	-0.98658	-0.98989687	-0.98818119
0.28065978	-0.014385604	-0.10505542	0.92238185	-0.2341585	-0.21791709	0.071831137	-0.0013372915	-0.022732506	-0.99300673	-0.99300673	-0.9870489	-0.99316591	-0.98022297	-0.98915192	-0.99136818	-0.98072208	-0.98561154	-0.99172489	-0.9877226
0.27762702	-0.017875245	-0.10784839	0.9232216	-0.23273507	-0.21677452	0.071323578	0.015889376	-0.0040117566	-0.99274335	-0.99274335	-0.9859225	-0.99579007	-0.97855861	-0.9865545	-0.99358839	-0.97821098	-0.98265827	-0.99100892	-0.9908108
0.27415022	-0.017987879	-0.11064952	0.92292377	-0.23309371	-0.21667803	0.076142955	0.01404727	0.0074504298	-0.99460536	-0.99460536	-0.98982432	-0.9970601	-0.9840523	-0.98906512	-0.99468575	-0.98495844	-0.98606998	-0.99411027	-0.9925369
0.27926026	-0.015106775	-0.10094023	0.92190277	-0.23323927	-0.21701826	0.07760967	0.0073344716	0.0088542877	-0.99328099	-0.99328099	-0.9919013	-0.99427437	-0.98749737	-0.99069339	-0.99197731	-0.98856866	-0.99341351	-0.99444961	-0.99503688
0.27921499	-0.019131798	-0.11093115	0.92244156	-0.23240795	-0.21490626	0.074074373	0.01023467	-0.01132455	-0.98747106	-0.98747106	-0.99125842	-0.99511768	-0.98724112	-0.9847366	-0.9934857	-0.98856395	-0.99018479	-0.99180845	-0.99337901
0.27674681	-0.017496854	-0.11753607	0.92287774	-0.23362986	-0.21619913	0.080357554	0.014373124	0.0018990543	-0.98569284	-0.98569284	-0.99233465	-0.99365701	-0.98459859	-0.98787319	-0.99204235	-0.98843747	-0.99047857	-0.99169145	-0.99318156
0.28145367	-0.011558314	-0.098317666	0.92265267	-0.23384788	-0.21886454	0.075062285	0.019764968	0.0093391483	-0.98749921	-0.98749921	-0.99204756	-0.99585577	-0.98443978	-0.98566394	-0.99489242	-0.98857516	-0.99041371	-0.99080655	-0.99276215
0.27625332	-0.015503466	-0.10631884	0.92376103	-0.23066581	-0.215481	0.073149942	0.0039383241	-0.025751986	-0.98979382	-0.98979382	-0.99368736	-0.99504123	-0.98642301	-0.98328405	-0.9949045	-0.99064222	-0.99128337	-0.99146893	-0.99478053
0.24687403	0.045289406	-0.10398656	0.92672736	0.12231986	0.21983367	0.079474471	0.043242448	0.056324752	-0.88436648	-0.88436648	-0.96543163	-0.97936698	-0.91610947	-0.91561127	-0.97031071	-0.95524314	-0.96103889	-0.92918289	-0.96155026
0.26524751	0.0091256646	-0.090137752	0.91792175	0.15288508	0.21758146	0.085943496	-0.042163389	-0.015500225	-0.95356146	-0.95356146	-0.98319362	-0.98953205	-0.92502467	-0.96707007	-0.99049202	-0.97480509	-0.98001278	-0.93751554	-0.98369239
0.2728859	-0.013250218	-0.10143316	0.91344496	0.17031171	0.22532317	0.07917918	0.00035789388	0.0014781183	-0.98674166	-0.98674166	-0.98707603	-0.99447259	-0.97807375	-0.98201442	-0.99272736	-0.97882139	-0.98422027	-0.99044953	-0.98726755
0.27492944	-0.015178616	-0.10263377	0.91201591	0.17246025	0.22797846	0.074520644	0.0094483455	-0.0044896686	-0.9895099	-0.9895099	-0.99113945	-0.99368976	-0.98494737	-0.98957896	-0.99104029	-0.98529505	-0.99277441	-0.99030498	-0.99275667
0.2801492	-0.019306454	-0.11153827	0.91125512	0.17317656	0.22991523	0.074506746	0.016596066	-0.0083769127	-0.99470582	-0.99470582	-0.99286421	-0.99395531	-0.98723185	-0.99219401	-0.99162537	-0.98823568	-0.99352077	-0.99306735	-0.9934903
0.28103656	-0.018150811	-0.10876906	0.91209402	0.17211252	0.22938431	0.076085563	0.0079462689	-0.009407907	-0.99533525	-0.99533525	-0.99361442	-0.99648478	-0.9877938	-0.9904021	-0.99530007	-0.98819255	-0.99233619	-0.9946685	-0.99405096
0.28004467	-0.016795693	-0.11546866	0.91328605	0.17158262	0.22843634	0.075410636	0.0011824451	-0.0030992661	-0.99439052	-0.99439052	-0.99445929	-0.99709249	-0.98962227	-0.99231519	-0.99519158	-0.98887679	-0.9945204	-0.99414168	-0.99573353
0.27827344	-0.017222434	-0.11275656	0.91411053	0.17148069	0.22543231	0.077883144	0.012209367	0.0070454077	-0.99422948	-0.99422948	-0.99346986	-0.99576896	-0.99008975	-0.98705764	-0.99374977	-0.98907572	-0.99167777	-0.99195788	-0.99450447
0.27502407	-0.017242439	-0.10683649	0.91420936	0.17137396	0.22412454	0.076034378	0.014421679	-0.005732788	-0.99491058	-0.99491058	-0.99169242	-0.99388485	-0.99124969	-0.9867925	-0.99240057	-0.99024706	-0.98875807	-0.99270485	-0.99266815
0.27948497	-0.017329597	-0.11584812	0.91341356	0.17145848	0.22398599	0.074977885	0.0070470324	-0.0053182718	-0.99328001	-0.99328001	-0.9928505	-0.99452182	-0.990407	-0.98829063	-0.99430009	-0.98890308	-0.98987498	-0.99114039	-0.99242257
0.28321526	-0.01789723	-0.11480737	0.91420757	0.17132014	0.22088914	0.077937907	0.0081903419	0.018401012	-0.99481066	-0.99481066	-0.99535147	-0.99627438	-0.99108415	-0.98747958	-0.99574325	-0.98976517	-0.99350782	-0.99285281	-0.99507782
0.27659425	-0.017506683	-0.1049643	0.91599528	0.17090862	0.21914551	0.074286425	0.014822728	-4.5382928e-06	-0.99658847	-0.99658847	-0.99549343	-0.99849874	-0.99050335	-0.99018743	-0.99869323	-0.98986464	-0.99067784	-0.99395098	-0.99448284
0.2775731	-0.017171272	-0.10981952	0.91586835	0.17064343	0.22027736	0.07413778	0.013213839	0.00043457772	-0.99609475	-0.99609475	-0.99457104	-0.99819926	-0.99326216	-0.98766794	-0.99842493	-0.9936493	-0.98784133	-0.99363747	-0.99344388
0.27799105	-0.017759132	-0.18040193	0.97433438	-0.098957914	-0.030955047	0.091774881	-0.03473244	0.056566473	-0.89045474	-0.89045474	-0.97935774	-0.97461991	-0.92646116	-0.8961045	-0.98183408	-0.9694267	-0.97863665	-0.92042216	-0.97975133
0.28850348	-0.010747693	-0.096739446	0.97176508	-0.091046357	-0.054659243	0.07259115	0.024782759	0.012972141	-0.96978336	-0.96978336	-0.98088957	-0.9853396	-0.96164773	-0.97128166	-0.98360993	-0.97457827	-0.98421842	-0.97641326	-0.98840358
0.27589064	-0.011085365	-0.11032303	0.97560032	-0.08905589	-0.051182162	0.076389464	0.002749759	-0.011070977	-0.98654278	-0.98654278	-0.98371735	-0.99011293	-0.97421323	-0.97896372	-0.98679455	-0.97828157	-0.98333388	-0.98323519	-0.98845019
0.27803438	-0.0102721	-0.097177676	0.97535069	-0.084770361	-0.05041913	0.074104144	0.02835402	0.0094868235	-0.98609056	-0.98609056	-0.99049159	-0.99369838	-0.97468224	-0.9839533	-0.99101686	-0.98204931	-0.9885109	-0.98524168	-0.99040101
0.27725727	-0.012293321	-0.098602728	0.97540247	-0.080907582	-0.046543523	0.073554813	0.0082418929	-0.0032269594	-0.9871488	-0.9871488	-0.99216855	-0.99482814	-0.97933017	-0.98810588	-0.99388258	-0.98470252	-0.99174237	-0.98792535	-0.99160331
0.27859683	-0.01748448	-0.10374154	0.97529291	-0.078218544	-0.04256827	0.077702165	-0.0027855506	-0.0048269397	-0.99402656	-0.99402656	-0.99135314	-0.99565307	-0.98383172	-0.98700969	-0.99449639	-0.98813082	-0.98729456	-0.98959359	-0.99063884
0.27935397	-0.016447947	-0.10127196	0.97566713	-0.078214262	-0.040454118	0.076129599	0.0087861554	0.0073417448	-0.99312515	-0.99312515	-0.99080176	-0.99415293	-0.98811664	-0.98749191	-0.9912799	-0.98764009	-0.98833804	-0.99080463	-0.98992063
0.27731463	-0.016268486	-0.10881977	0.97621676	-0.077748152	-0.038044737	0.076264474	0.0079621993	0.0040869081	-0.99424201	-0.99424201	-0.99236786	-0.99546106	-0.98783807	-0.99037766	-0.99297479	-0.98910659	-0.99079729	-0.99534795	-0.99421244
0.27679547	-0.015246327	-0.11401476	0.97618709	-0.077041999	-0.038291354	0.077108266	0.016026676	-0.013956974	-0.99388316	-0.99388316	-0.99094335	-0.99640498	-0.98343986	-0.99098918	-0.99349855	-0.98398635	-0.98958392	-0.99490104	-0.99342613
0.27874948	-0.012390805	-0.10798286	0.97622761	-0.075802069	-0.040255437	0.075004022	0.014720763	0.001497499	-0.99407126	-0.99407126	-0.99326871	-0.99554016	-0.98624737	-0.99323923	-0.99362774	-0.9862345	-0.99317183	-0.99593668	-0.99351103
0.27741718	-0.01493495	-0.10878478	0.97663186	-0.073046185	-0.040455646	0.076266192	0.0084313575	-0.0026557279	-0.99413642	-0.99413642	-0.99350594	-0.99717001	-0.98961432	-0.99059126	-0.99671638	-0.99007674	-0.99054952	-0.99336932	-0.98988746
0.27656064	-0.017895308	-0.11279511	0.97645921	-0.071766352	-0.040898708	0.075549754	0.012119538	-0.0026559046	-0.99467175	-0.99467175	-0.99187246	-0.99685265	-0.98815817	-0.98868936	-0.99656312	-0.98737553	-0.98848006	-0.99450736	-0.99002258
0.27842727	-0.017404611	-0.1067514	0.97602604	-0.07200591	-0.042135865	0.076097028	0.0071269282	-7.9082202e-05	-0.9951165	-0.9951165	-0.99522524	-0.99718565	-0.98944028	-0.99092736	-0.996093	-0.99005664	-0.99320042	-0.99524789	-0.99564689
0.27772382	-0.018233775	-0.1122872	0.97613221	-0.072187978	-0.04205118	0.074905938	0.010111663	0.001795292	-0.9940186	-0.9940186	-0.99561358	-0.99650891	-0.99111569	-0.99279305	-0.9949135	-0.99300823	-0.99504953	-0.99603301	-0.99694425
0.27107432	-0.024244417	-0.10792238	-0.24399545	0.53168403	0.85349731	0.036038807	0.054309472	0.0080477033	-0.95845712	-0.95845712	-0.97980031	-0.95182662	-0.95057658	-0.98333363	-0.97285696	-0.97542718	-0.98252121	-0.95098012	-0.97475819
0.23896415	-0.01350188	-0.10486213	-0.24074325	0.52571283	0.85278449	0.078828715	0.0015587021	0.0038250905	-0.9818473	-0.9818473	-0.98797681	-0.98781893	-0.98403833	-0.99275129	-0.98697547	-0.98607026	-0.98871187	-0.98645631	-0.98920995
0.25897087	-0.019989935	-0.10171241	-0.25445903	0.52737551	0.85452379	0.092430119	0.0021642951	-0.0049386852	-0.98915398	-0.98915398	-0.9914628	-0.98628713	-0.98675759	-0.99577939	-0.98848635	-0.98898127	-0.99380669	-0.99271353	-0.99293456
0.28405336	-0.01803423	-0.10884664	-0.25977482	0.52587013	0.85661226	0.082178571	0.014503256	-0.0046699369	-0.98698998	-0.98698998	-0.99009054	-0.98577508	-0.9873162	-0.98969654	-0.98715216	-0.98900029	-0.99077381	-0.98955495	-0.98850328
0.29467394	-0.016958602	-0.10828505	-0.25728907	0.52546265	0.85665545	0.076935224	0.010412292	0.00072721484	-0.98511285	-0.98511285	-0.98725614	-0.98375449	-0.98282355	-0.98763584	-0.98364272	-0.98164927	-0.98919557	-0.98508648	-0.98544452
0.27738349	-0.020650585	-0.10439071	-0.25281397	0.52513284	0.85711338	0.073748986	0.0096332581	-0.0054426218	-0.98702201	-0.98702201	-0.98340368	-0.98347454	-0.98366435	-0.9879071	-0.98168342	-0.98271455	-0.98778212	-0.98882139	-0.98908389
0.27926897	-0.017755696	-0.11106201	-0.25205263	0.52330195	0.85833562	0.072506645	0.011011001	-0.00072294927	-0.98955089	-0.98955089	-0.98645641	-0.98621118	-0.98475962	-0.98985392	-0.98404557	-0.98617697	-0.98806897	-0.98958345	-0.99048607
0.26831416	-0.017911307	-0.10403608	-0.25190271	0.52285614	0.85789313	0.077273302	0.0014550036	0.0081323416	-0.98614897	-0.98614897	-0.99042745	-0.98560519	-0.98930839	-0.9896957	-0.9862555	-0.99054459	-0.99270682	-0.98830944	-0.98951443
0.26258484	-0.018285091	-0.10590026	-0.25562395	0.52217971	0.85909033	0.080037186	0.019492431	-0.0071514904	-0.98295123	-0.98295123	-0.99124455	-0.98236589	-0.98593393	-0.99259958	-0.98433007	-0.99136638	-0.99501395	-0.98728696	-0.98812923
0.27949731	-0.014209248	-0.11326406	-0.25986939	0.52181961	0.85948677	0.068711516	0.01313269	-0.0035110272	-0.98384756	-0.98384756	-0.99344809	-0.98434802	-0.98703559	-0.9955439	-0.98745471	-0.99106729	-0.99700558	-0.99178239	-0.9917814
0.25385666	-0.018866873	-0.10633766	-0.2604091	0.52333983	0.8581005	0.070914937	0.002643043	0.0019791607	-0.97993024	-0.97993024	-0.99282941	-0.98502982	-0.98478697	-0.99324793	-0.99001403	-0.98989962	-0.99354511	-0.99018937	-0.99268414
0.27855954	-0.017032011	-0.10973639	-0.26686026	0.52258745	0.85878362	0.087624704	0.020764675	-0.0029684786	-0.97540444	-0.97540444	-0.98990907	-0.97962715	-0.98323388	-0.98962934	-0.98871748	-0.98760949	-0.99071579	-0.98637452	-0.99111255
0.28935765	-0.015632055	-0.1088646	-0.26652208	0.52270292	0.85825712	0.067183917	0.010506249	0.0085337876	-0.98007211	-0.98007211	-0.98856561	-0.98181861	-0.98693842	-0.98807125	-0.98904577	-0.98768478	-0.98769445	-0.98585015	-0.99023437
0.26438063	-0.01778032	-0.10357653	-0.26414962	0.52353523	0.85853967	0.080575735	0.0091716538	-0.008055706	-0.98296152	-0.98296152	-0.98726504	-0.98488342	-0.98493945	-0.98354664	-0.98778542	-0.98293609	-0.98578631	-0.9847794	-0.98821938
0.28715984	-0.014816518	-0.11327744	-0.26709058	0.52346336	0.8596316	0.075866578	0.01016863	-0.01017769	-0.98221074	-0.98221074	-0.9864729	-0.98463722	-0.98570911	-0.98432151	-0.98568406	-0.98487193	-0.98705621	-0.98402642	-0.98632868
0.27016072	-0.019188554	-0.10800304	-0.26496513	0.52438653	0.85756971	0.067072733	0.015860159	0.0047096154	-0.98263743	-0.98263743	-0.98948457	-0.981631	-0.98724072	-0.98652054	-0.98613456	-0.98993656	-0.98795807	-0.9866905	-0.98706356
0.24438927	-0.026211815	-0.091735993	-0.19867327	0.53812917	0.83897572	0.020364073	0.035834921	-0.02505855	-0.91870711	-0.91870711	-0.95732218	-0.92120962	-0.92940407	-0.9500347	-0.95213546	-0.94910807	-0.95858358	-0.90977772	-0.94954429
0.21992077	-0.018318181	-0.096885911	-0.20220622	0.53330226	0.84242383	0.094883437	-0.0020769286	-0.012048604	-0.96121219	-0.96121219	-0.97894096	-0.96695861	-0.97396557	-0.98062231	-0.97715279	-0.97897176	-0.98384099	-0.96344616	-0.98197274
0.28755596	-0.018570064	-0.10849966	-0.22124081	0.53278854	0.84730253	0.087575139	0.0078547862	-0.010903627	-0.9854329	-0.9854329	-0.98475929	-0.98205581	-0.98001784	-0.98651774	-0.98271373	-0.98125351	-0.98982324	-0.99021345	-0.98658369
0.29826705	-0.017899576	-0.1088384	-0.21858536	0.53179695	0.84714293	0.0816085	0.0049625122	0.0013628491	-0.98293743	-0.98293743	-0.98352766	-0.98448363	-0.97948413	-0.98353305	-0.98279932	-0.98250086	-0.986603	-0.98571089	-0.98835249
0.28588056	-0.020756625	-0.1064331	-0.21142307	0.53073291	0.84659091	0.071589215	0.01640281	0.0087787267	-0.97556236	-0.97556236	-0.96927504	-0.96926767	-0.96812425	-0.96539367	-0.9662006	-0.97218941	-0.96622311	-0.96096853	-0.96250337
0.26409826	-0.018300035	-0.10465176	-0.20871935	0.52858766	0.84745779	0.067095986	0.020280047	-0.012001043	-0.97882384	-0.97882384	-0.97242936	-0.97171801	-0.96993048	-0.97203027	-0.96853571	-0.97453999	-0.97107004	-0.96171187	-0.96227679
0.27669011	-0.016882631	-0.11137895	-0.21291798	0.52811843	0.84869775	0.081840906	0.0051790965	-0.0053088771	-0.98580586	-0.98580586	-0.98911831	-0.98724677	-0.98694935	-0.98885594	-0.98972636	-0.98734298	-0.98768968	-0.99057704	-0.9910052
0.28365418	-0.018955462	-0.10792128	-0.21389089	0.52801253	0.84807873	0.083543075	0.01314191	0.014368652	-0.9852636	-0.9852636	-0.98934555	-0.98356858	-0.98890648	-0.98719227	-0.98776371	-0.98905896	-0.98890593	-0.99051895	-0.989921
0.29628551	-0.014352684	-0.10930632	-0.21054678	0.52731431	0.84782576	0.073589905	0.0084820424	-0.0052819844	-0.98040395	-0.98040395	-0.98684031	-0.97923077	-0.98053078	-0.99461622	-0.98079142	-0.98140648	-0.99489674	-0.97978388	-0.98331746
0.29230498	-0.013728177	-0.11417227	-0.20436875	0.52904127	0.84722276	0.063848138	0.015781162	-0.0069320164	-0.98214733	-0.98214733	-0.98634194	-0.97680514	-0.97946183	-0.99467722	-0.97823869	-0.98139954	-0.99475049	-0.97825419	-0.98171083
0.25912101	-0.020214029	-0.10702196	-0.20141088	0.53087632	0.84553902	0.075214948	0.0073877718	-0.00084242816	-0.98602722	-0.98602722	-0.98056514	-0.98087293	-0.97892886	-0.9905941	-0.97505974	-0.97605397	-0.98921495	-0.9822346	-0.97795959
0.26845129	-0.018299975	-0.10590457	-0.20723874	0.52931088	0.84623822	0.091176287	0.010360219	-0.012164028	-0.98353699	-0.98353699	-0.98003574	-0.97533656	-0.97593788	-0.98632632	-0.97686973	-0.97456485	-0.98819255	-0.98193045	-0.97946561
0.29669774	-0.013826844	-0.11369934	-0.20870842	0.52868242	0.84653624	0.064764926	0.018319489	0.0093313292	-0.98084033	-0.98084033	-0.98798867	-0.98207354	-0.98490654	-0.98677297	-0.98513473	-0.98377892	-0.98964973	-0.98491386	-0.9866465
